starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:01:49 2015	1428577309	62	52	115	50
Thu Apr 09 07:01:44 2015	1428577304	61	54	115	50
Thu Apr 09 07:01:46 2015	1428577306	68	49	118	48
Thu Apr 09 07:01:45 2015	1428577305	63	57	119	52
Thu Apr 09 07:01:49 2015	1428577309	68	52	119	50
Thu Apr 09 07:01:47 2015	1428577307	69	51	120	49
Thu Apr 09 07:01:47 2015	1428577307	63	57	120	51
Thu Apr 09 07:01:44 2015	1428577304	68	52	120	49
Thu Apr 09 07:01:46 2015	1428577306	69	52	120	49
Thu Apr 09 07:01:49 2015	1428577309	66	55	120	51
Thu Apr 09 07:01:49 2015	1428577309	73	51	123	49
Thu Apr 09 07:01:44 2015	1428577304	71	53	123	52
Thu Apr 09 07:01:46 2015	1428577306	73	51	124	49
Thu Apr 09 07:01:45 2015	1428577305	72	52	124	49
Thu Apr 09 07:01:46 2015	1428577306	70	54	124	50
Thu Apr 09 07:01:49 2015	1428577309	70	54	124	49
Thu Apr 09 07:01:48 2015	1428577308	67	57	124	52
Thu Apr 09 07:01:46 2015	1428577306	70	54	124	50
Thu Apr 09 07:01:47 2015	1428577307	70	55	124	51
Thu Apr 09 07:01:50 2015	1428577310	64	60	125	59
Thu Apr 09 07:01:48 2015	1428577308	68	57	125	52
Thu Apr 09 07:01:45 2015	1428577305	72	53	125	50
Thu Apr 09 07:01:45 2015	1428577305	73	51	125	50
Thu Apr 09 07:01:48 2015	1428577308	70	55	125	50
Thu Apr 09 07:01:47 2015	1428577307	72	54	125	52
Thu Apr 09 07:01:45 2015	1428577305	68	57	125	51
Thu Apr 09 07:01:46 2015	1428577306	72	53	125	47
Thu Apr 09 07:01:50 2015	1428577310	70	55	126	54
Thu Apr 09 07:01:48 2015	1428577308	70	57	127	51
Thu Apr 09 07:01:50 2015	1428577310	76	52	128	48
Thu Apr 09 07:01:46 2015	1428577306	77	52	129	51
Thu Apr 09 07:01:45 2015	1428577305	78	51	129	51
Thu Apr 09 07:01:50 2015	1428577310	69	60	129	59
Thu Apr 09 07:01:48 2015	1428577308	68	62	129	57
Thu Apr 09 07:01:48 2015	1428577308	75	54	129	50
Thu Apr 09 07:01:45 2015	1428577305	73	57	130	56
Thu Apr 09 07:01:49 2015	1428577309	78	52	130	50
Thu Apr 09 07:01:50 2015	1428577310	76	54	130	51
Thu Apr 09 07:01:46 2015	1428577306	70	61	130	60
Thu Apr 09 07:01:47 2015	1428577307	71	61	132	56
Thu Apr 09 07:01:47 2015	1428577307	77	57	133	53
Thu Apr 09 07:01:49 2015	1428577309	76	58	134	53
Thu Apr 09 07:01:50 2015	1428577310	82	52	134	49
Thu Apr 09 07:01:48 2015	1428577308	83	56	139	52
Thu Apr 09 07:01:49 2015	1428577309	72	67	139	50
Thu Apr 09 07:01:47 2015	1428577307	90	56	146	50
Thu Apr 09 07:01:50 2015	1428577310	75	74	149	48
Thu Apr 09 07:01:47 2015	1428577307	98	54	152	50
Thu Apr 09 07:01:45 2015	1428577305	100	55	154	49
Thu Apr 09 07:01:50 2015	1428577310	107	57	164	54
