starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:10:39 2015	1428646239	88	47	135	43
Fri Apr 10 02:10:39 2015	1428646239	89	50	139	48
Fri Apr 10 02:10:39 2015	1428646239	98	46	144	42
Fri Apr 10 02:10:41 2015	1428646241	97	98	195	97
Fri Apr 10 02:10:40 2015	1428646240	97	101	198	101
Fri Apr 10 02:10:40 2015	1428646240	156	43	199	42
Fri Apr 10 02:10:39 2015	1428646239	212	46	258	43
Fri Apr 10 02:10:39 2015	1428646239	90	177	267	177
Fri Apr 10 02:10:40 2015	1428646240	98	189	287	189
Fri Apr 10 02:10:40 2015	1428646240	222	71	293	40
