starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:56 2015	1429523876	30	66	97	62
Mon Apr 20 05:57:56 2015	1429523876	33	66	100	63
Mon Apr 20 05:57:56 2015	1429523876	38	63	101	56
Mon Apr 20 05:57:56 2015	1429523876	41	62	103	55
Mon Apr 20 05:57:57 2015	1429523877	39	64	103	61
Mon Apr 20 05:57:57 2015	1429523877	40	65	105	63
Mon Apr 20 05:57:56 2015	1429523876	35	80	115	77
Mon Apr 20 05:57:57 2015	1429523877	44	72	116	66
Mon Apr 20 05:57:56 2015	1429523876	35	86	121	62
Mon Apr 20 05:57:56 2015	1429523876	35	96	131	71
