starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:56:35 2015	1429523795	57	85	142	58
Mon Apr 20 05:56:35 2015	1429523795	60	88	148	61
Mon Apr 20 05:56:35 2015	1429523795	62	86	148	61
Mon Apr 20 05:56:35 2015	1429523795	62	88	150	61
Mon Apr 20 05:56:34 2015	1429523794	64	87	151	61
Mon Apr 20 05:56:34 2015	1429523794	62	89	151	62
Mon Apr 20 05:56:35 2015	1429523795	65	91	156	58
Mon Apr 20 05:56:34 2015	1429523794	80	84	164	59
Mon Apr 20 05:56:34 2015	1429523794	80	84	165	58
Mon Apr 20 05:56:35 2015	1429523795	93	86	178	58
