starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:10:19 2015	1428574219	37	253	290	251
Thu Apr 09 06:10:14 2015	1428574214	38	258	295	256
Thu Apr 09 06:10:10 2015	1428574210	39	257	295	251
Thu Apr 09 06:10:08 2015	1428574208	38	257	295	253
Thu Apr 09 06:10:07 2015	1428574207	39	271	310	270
Thu Apr 09 06:10:11 2015	1428574211	34	290	325	290
Thu Apr 09 06:10:17 2015	1428574217	37	324	360	296
Thu Apr 09 06:10:16 2015	1428574216	34	329	364	325
Thu Apr 09 06:10:22 2015	1428574222	33	341	374	338
Thu Apr 09 06:10:13 2015	1428574213	33	351	384	349
Thu Apr 09 06:10:08 2015	1428574208	36	349	385	345
Thu Apr 09 06:10:20 2015	1428574220	45	342	386	341
Thu Apr 09 06:10:07 2015	1428574207	39	350	389	346
Thu Apr 09 06:10:23 2015	1428574223	37	364	401	361
Thu Apr 09 06:10:24 2015	1428574224	40	365	405	360
Thu Apr 09 06:10:08 2015	1428574208	59	350	409	349
Thu Apr 09 06:10:16 2015	1428574216	38	372	410	368
Thu Apr 09 06:10:18 2015	1428574218	39	376	415	372
Thu Apr 09 06:10:21 2015	1428574221	37	382	419	377
Thu Apr 09 06:10:10 2015	1428574210	50	375	425	372
Thu Apr 09 06:10:09 2015	1428574209	33	397	430	382
Thu Apr 09 06:10:10 2015	1428574210	33	427	460	423
Thu Apr 09 06:10:23 2015	1428574223	34	440	474	438
Thu Apr 09 06:10:11 2015	1428574211	37	443	480	437
Thu Apr 09 06:10:19 2015	1428574219	39	445	484	442
Thu Apr 09 06:10:09 2015	1428574209	37	459	495	454
Thu Apr 09 06:10:16 2015	1428574216	36	464	500	462
Thu Apr 09 06:10:20 2015	1428574220	35	469	504	464
Thu Apr 09 06:10:17 2015	1428574217	37	474	510	473
Thu Apr 09 06:10:12 2015	1428574212	59	456	515	453
Thu Apr 09 06:10:19 2015	1428574219	35	485	520	484
Thu Apr 09 06:10:13 2015	1428574213	34	486	520	482
Thu Apr 09 06:10:15 2015	1428574215	37	493	530	490
Thu Apr 09 06:10:15 2015	1428574215	57	478	535	474
Thu Apr 09 06:10:06 2015	1428574206	37	503	540	499
Thu Apr 09 06:10:21 2015	1428574221	39	502	541	499
Thu Apr 09 06:10:14 2015	1428574214	63	482	545	474
Thu Apr 09 06:10:22 2015	1428574222	35	520	555	515
Thu Apr 09 06:10:18 2015	1428574218	113	447	560	445
Thu Apr 09 06:10:12 2015	1428574212	42	538	580	535
