starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:34:53 2015	1428647693	98	258	356	256
Fri Apr 10 02:34:51 2015	1428647691	96	278	374	276
Fri Apr 10 02:34:44 2015	1428647684	83	292	375	290
Fri Apr 10 02:34:47 2015	1428647687	91	293	384	291
Fri Apr 10 02:34:59 2015	1428647699	91	294	385	292
Fri Apr 10 02:34:52 2015	1428647692	96	299	395	298
Fri Apr 10 02:35:04 2015	1428647704	92	307	398	303
Fri Apr 10 02:34:49 2015	1428647689	92	311	404	306
Fri Apr 10 02:34:55 2015	1428647695	95	309	404	307
Fri Apr 10 02:35:01 2015	1428647701	92	312	404	305
Fri Apr 10 02:34:49 2015	1428647689	94	311	405	309
Fri Apr 10 02:35:09 2015	1428647709	114	291	405	286
Fri Apr 10 02:35:07 2015	1428647707	92	331	423	330
Fri Apr 10 02:35:06 2015	1428647706	95	330	425	327
Fri Apr 10 02:35:01 2015	1428647701	104	320	425	316
Fri Apr 10 02:35:02 2015	1428647702	101	329	430	327
Fri Apr 10 02:34:54 2015	1428647694	94	354	448	335
Fri Apr 10 02:34:59 2015	1428647699	91	360	451	355
Fri Apr 10 02:34:57 2015	1428647697	95	360	455	355
Fri Apr 10 02:35:02 2015	1428647702	99	365	463	359
Fri Apr 10 02:34:58 2015	1428647698	91	376	467	376
Fri Apr 10 02:35:00 2015	1428647700	119	349	469	343
Fri Apr 10 02:34:54 2015	1428647694	94	378	472	375
Fri Apr 10 02:35:00 2015	1428647700	99	375	473	370
Fri Apr 10 02:35:01 2015	1428647701	95	383	479	382
Fri Apr 10 02:34:52 2015	1428647692	90	389	479	386
Fri Apr 10 02:35:05 2015	1428647705	94	389	483	388
Fri Apr 10 02:34:48 2015	1428647688	92	402	495	397
Fri Apr 10 02:34:46 2015	1428647686	94	409	503	407
Fri Apr 10 02:35:03 2015	1428647703	89	422	511	417
Fri Apr 10 02:34:57 2015	1428647697	126	387	513	384
Fri Apr 10 02:34:55 2015	1428647695	95	426	522	425
Fri Apr 10 02:34:51 2015	1428647691	90	450	540	448
Fri Apr 10 02:34:45 2015	1428647685	94	446	540	444
Fri Apr 10 02:34:56 2015	1428647696	95	456	550	454
Fri Apr 10 02:35:06 2015	1428647706	97	467	564	465
Fri Apr 10 02:34:47 2015	1428647687	104	466	569	461
Fri Apr 10 02:35:05 2015	1428647705	100	474	575	472
Fri Apr 10 02:35:03 2015	1428647703	94	488	583	487
Fri Apr 10 02:34:48 2015	1428647688	90	500	589	497
Fri Apr 10 02:34:50 2015	1428647690	101	494	594	490
Fri Apr 10 02:34:56 2015	1428647696	106	493	599	487
Fri Apr 10 02:34:58 2015	1428647698	104	496	600	494
Fri Apr 10 02:34:45 2015	1428647685	113	496	609	494
Fri Apr 10 02:35:08 2015	1428647708	90	524	614	521
Fri Apr 10 02:34:50 2015	1428647690	92	522	614	517
Fri Apr 10 02:34:46 2015	1428647686	98	534	632	530
Fri Apr 10 02:35:07 2015	1428647707	96	539	635	535
Fri Apr 10 02:35:04 2015	1428647704	104	531	635	527
Fri Apr 10 02:34:53 2015	1428647693	99	542	641	522
