starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:26:15 2015	1429511175	98	38	136	38
Mon Apr 20 02:26:16 2015	1429511176	99	38	137	38
Mon Apr 20 02:26:15 2015	1429511175	98	42	139	41
Mon Apr 20 02:26:16 2015	1429511176	99	53	152	53
Mon Apr 20 02:26:17 2015	1429511177	122	40	162	40
Mon Apr 20 02:26:16 2015	1429511176	128	41	169	40
Mon Apr 20 02:26:16 2015	1429511176	120	51	171	50
Mon Apr 20 02:26:16 2015	1429511176	121	52	173	52
Mon Apr 20 02:26:16 2015	1429511176	128	47	175	47
Mon Apr 20 02:26:15 2015	1429511175	122	74	196	74
