starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:44 2015	1429523324	38	65	103	61
Mon Apr 20 05:48:44 2015	1429523324	41	65	106	60
Mon Apr 20 05:48:43 2015	1429523323	42	65	108	62
Mon Apr 20 05:48:43 2015	1429523323	33	76	109	66
Mon Apr 20 05:48:44 2015	1429523324	43	69	112	64
Mon Apr 20 05:48:43 2015	1429523323	37	75	112	66
Mon Apr 20 05:48:43 2015	1429523323	38	74	112	66
Mon Apr 20 05:48:44 2015	1429523324	37	90	127	66
Mon Apr 20 05:48:44 2015	1429523324	35	92	127	64
Mon Apr 20 05:48:44 2015	1429523324	36	92	128	66
