starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:55 2015	1429523995	61	83	144	58
Mon Apr 20 05:59:56 2015	1429523996	59	87	146	61
Mon Apr 20 05:59:55 2015	1429523995	64	85	150	59
Mon Apr 20 05:59:55 2015	1429523995	66	84	150	59
Mon Apr 20 05:59:55 2015	1429523995	67	84	151	59
Mon Apr 20 05:59:56 2015	1429523996	62	89	151	63
Mon Apr 20 05:59:56 2015	1429523996	66	89	155	61
Mon Apr 20 05:59:55 2015	1429523995	68	88	156	63
Mon Apr 20 05:59:55 2015	1429523995	69	90	160	64
Mon Apr 20 05:59:55 2015	1429523995	103	83	186	58
