starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:24:01 2015	1428639841	49	235	284	233
Fri Apr 10 00:24:10 2015	1428639850	71	239	310	234
Fri Apr 10 00:23:57 2015	1428639837	74	246	320	241
Fri Apr 10 00:24:02 2015	1428639842	62	259	321	257
Fri Apr 10 00:24:04 2015	1428639844	67	257	324	255
Fri Apr 10 00:24:08 2015	1428639848	68	261	329	257
Fri Apr 10 00:23:56 2015	1428639836	53	286	340	280
Fri Apr 10 00:23:57 2015	1428639837	62	303	365	300
Fri Apr 10 00:24:02 2015	1428639842	68	306	374	303
Fri Apr 10 00:24:11 2015	1428639851	66	318	384	314
Fri Apr 10 00:23:57 2015	1428639837	47	337	384	333
Fri Apr 10 00:24:09 2015	1428639849	54	334	388	319
Fri Apr 10 00:24:09 2015	1428639849	59	341	400	339
Fri Apr 10 00:24:00 2015	1428639840	57	348	405	344
Fri Apr 10 00:24:09 2015	1428639849	63	345	407	343
Fri Apr 10 00:24:10 2015	1428639850	75	340	415	338
Fri Apr 10 00:24:03 2015	1428639843	51	364	415	363
Fri Apr 10 00:24:11 2015	1428639851	53	362	415	358
Fri Apr 10 00:24:06 2015	1428639846	82	354	435	352
Fri Apr 10 00:24:01 2015	1428639841	78	358	436	358
Fri Apr 10 00:24:05 2015	1428639845	68	376	444	373
Fri Apr 10 00:24:02 2015	1428639842	55	391	445	388
Fri Apr 10 00:24:03 2015	1428639843	55	410	465	407
Fri Apr 10 00:24:04 2015	1428639844	81	385	466	381
Fri Apr 10 00:24:06 2015	1428639846	68	411	479	409
Fri Apr 10 00:24:07 2015	1428639847	51	429	480	424
Fri Apr 10 00:23:59 2015	1428639839	60	424	484	419
Fri Apr 10 00:24:12 2015	1428639852	56	430	486	429
Fri Apr 10 00:24:07 2015	1428639847	64	440	504	438
Fri Apr 10 00:24:04 2015	1428639844	53	476	529	474
Fri Apr 10 00:24:08 2015	1428639848	65	471	536	464
Fri Apr 10 00:24:11 2015	1428639851	76	469	545	467
Fri Apr 10 00:23:58 2015	1428639838	48	508	556	504
Fri Apr 10 00:24:00 2015	1428639840	70	494	564	490
Fri Apr 10 00:23:56 2015	1428639836	59	511	570	506
Fri Apr 10 00:23:58 2015	1428639838	89	484	574	479
Fri Apr 10 00:24:05 2015	1428639845	58	519	577	508
Fri Apr 10 00:23:55 2015	1428639835	68	511	580	508
Fri Apr 10 00:23:59 2015	1428639839	60	530	590	526
Fri Apr 10 00:23:54 2015	1428639834	108	487	594	481
