starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:30:08 2015	1429515008	115	967	1082	50
Mon Apr 20 03:30:07 2015	1429515007	128	971	1099	49
Mon Apr 20 03:30:06 2015	1429515006	122	991	1113	50
Mon Apr 20 03:30:03 2015	1429515003	138	1018	1156	51
Mon Apr 20 03:30:09 2015	1429515009	124	1097	1221	123
Mon Apr 20 03:30:04 2015	1429515004	122	1154	1276	165
Mon Apr 20 03:30:01 2015	1429515001	122	1591	1713	48
Mon Apr 20 03:29:57 2015	1429514997	113	1765	1878	44
Mon Apr 20 03:29:59 2015	1429514999	123	1972	2095	220
Mon Apr 20 03:29:55 2015	1429514995	110	2356	2466	54
