starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:58:18 2015	1428577098	66	53	119	50
Thu Apr 09 06:58:19 2015	1428577099	68	51	119	49
Thu Apr 09 06:58:19 2015	1428577099	72	50	123	49
Thu Apr 09 06:58:19 2015	1428577099	71	52	123	50
Thu Apr 09 06:58:18 2015	1428577098	72	52	124	51
Thu Apr 09 06:58:19 2015	1428577099	69	56	125	53
Thu Apr 09 06:58:18 2015	1428577098	68	57	126	52
Thu Apr 09 06:58:19 2015	1428577099	74	56	130	50
Thu Apr 09 06:58:19 2015	1428577099	89	55	144	50
Thu Apr 09 06:58:18 2015	1428577098	97	57	154	53
