starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:17:30 2015	1428646650	68	31	99	28
Fri Apr 10 02:17:31 2015	1428646651	70	29	99	26
Fri Apr 10 02:17:29 2015	1428646649	67	32	99	30
Fri Apr 10 02:17:30 2015	1428646650	67	33	100	31
Fri Apr 10 02:17:29 2015	1428646649	65	36	100	32
Fri Apr 10 02:17:32 2015	1428646652	67	33	100	29
Fri Apr 10 02:17:31 2015	1428646651	69	33	101	27
Fri Apr 10 02:17:29 2015	1428646649	71	32	103	29
Fri Apr 10 02:17:32 2015	1428646652	74	29	103	28
Fri Apr 10 02:17:30 2015	1428646650	73	36	109	33
Fri Apr 10 02:17:30 2015	1428646650	77	33	110	30
Fri Apr 10 02:17:31 2015	1428646651	82	29	111	27
Fri Apr 10 02:17:31 2015	1428646651	80	32	112	31
Fri Apr 10 02:17:32 2015	1428646652	73	41	113	35
Fri Apr 10 02:17:29 2015	1428646649	71	52	123	48
Fri Apr 10 02:17:30 2015	1428646650	90	36	126	35
Fri Apr 10 02:17:30 2015	1428646650	90	37	127	35
Fri Apr 10 02:17:29 2015	1428646649	91	40	131	33
Fri Apr 10 02:17:32 2015	1428646652	94	41	135	35
Fri Apr 10 02:17:30 2015	1428646650	93	42	135	40
Fri Apr 10 02:17:31 2015	1428646651	93	43	136	38
Fri Apr 10 02:17:31 2015	1428646651	95	43	138	40
Fri Apr 10 02:17:32 2015	1428646652	96	43	139	40
Fri Apr 10 02:17:29 2015	1428646649	96	44	140	40
Fri Apr 10 02:17:32 2015	1428646652	101	41	142	38
Fri Apr 10 02:17:30 2015	1428646650	106	39	144	37
Fri Apr 10 02:17:31 2015	1428646651	103	42	145	40
Fri Apr 10 02:17:32 2015	1428646652	102	43	146	37
Fri Apr 10 02:17:31 2015	1428646651	104	43	148	39
Fri Apr 10 02:17:29 2015	1428646649	90	64	154	40
