starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:17:44 2015	1428646664	72	33	104	28
Fri Apr 10 02:17:42 2015	1428646662	74	31	105	29
Fri Apr 10 02:17:41 2015	1428646661	73	32	105	30
Fri Apr 10 02:17:40 2015	1428646660	75	33	109	28
Fri Apr 10 02:17:38 2015	1428646658	77	33	109	32
Fri Apr 10 02:17:38 2015	1428646658	74	36	110	35
Fri Apr 10 02:17:42 2015	1428646662	72	38	110	32
Fri Apr 10 02:17:43 2015	1428646663	79	35	114	33
Fri Apr 10 02:17:42 2015	1428646662	79	36	114	34
Fri Apr 10 02:17:40 2015	1428646660	80	35	115	32
Fri Apr 10 02:17:39 2015	1428646659	81	34	115	29
Fri Apr 10 02:17:39 2015	1428646659	82	33	115	31
Fri Apr 10 02:17:43 2015	1428646663	83	33	116	30
Fri Apr 10 02:17:41 2015	1428646661	77	39	116	35
Fri Apr 10 02:17:40 2015	1428646660	82	36	118	32
Fri Apr 10 02:17:41 2015	1428646661	83	36	119	32
Fri Apr 10 02:17:44 2015	1428646664	80	39	119	34
Fri Apr 10 02:17:39 2015	1428646659	84	36	120	33
Fri Apr 10 02:17:39 2015	1428646659	79	41	120	32
Fri Apr 10 02:17:42 2015	1428646662	78	42	120	38
Fri Apr 10 02:17:40 2015	1428646660	89	32	121	30
Fri Apr 10 02:17:43 2015	1428646663	91	33	124	30
Fri Apr 10 02:17:41 2015	1428646661	86	38	124	34
Fri Apr 10 02:17:43 2015	1428646663	86	38	125	33
Fri Apr 10 02:17:39 2015	1428646659	88	41	129	40
Fri Apr 10 02:17:41 2015	1428646661	91	40	131	39
Fri Apr 10 02:17:43 2015	1428646663	92	39	131	37
Fri Apr 10 02:17:38 2015	1428646658	95	38	132	35
Fri Apr 10 02:17:43 2015	1428646663	91	41	132	39
Fri Apr 10 02:17:40 2015	1428646660	96	38	134	36
Fri Apr 10 02:17:38 2015	1428646658	85	49	134	44
Fri Apr 10 02:17:41 2015	1428646661	97	39	135	38
Fri Apr 10 02:17:38 2015	1428646658	97	39	136	36
Fri Apr 10 02:17:38 2015	1428646658	100	37	137	35
Fri Apr 10 02:17:42 2015	1428646662	97	40	137	38
Fri Apr 10 02:17:39 2015	1428646659	97	41	138	39
Fri Apr 10 02:17:39 2015	1428646659	96	43	139	38
Fri Apr 10 02:17:42 2015	1428646662	100	39	139	37
Fri Apr 10 02:17:44 2015	1428646664	95	44	139	39
Fri Apr 10 02:17:40 2015	1428646660	98	42	140	38
Fri Apr 10 02:17:43 2015	1428646663	103	41	144	40
Fri Apr 10 02:17:39 2015	1428646659	102	43	145	39
Fri Apr 10 02:17:40 2015	1428646660	110	39	149	37
Fri Apr 10 02:17:42 2015	1428646662	106	44	150	38
Fri Apr 10 02:17:44 2015	1428646664	111	43	153	39
Fri Apr 10 02:17:38 2015	1428646658	121	33	154	28
Fri Apr 10 02:17:43 2015	1428646663	113	42	155	36
Fri Apr 10 02:17:41 2015	1428646661	93	64	157	38
Fri Apr 10 02:17:41 2015	1428646661	116	43	159	37
Fri Apr 10 02:17:40 2015	1428646660	125	39	164	36
