starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:42:02 2015	1428579722	67	42	109	40
Thu Apr 09 07:41:59 2015	1428579719	65	44	109	40
Thu Apr 09 07:42:02 2015	1428579722	66	44	110	42
Thu Apr 09 07:42:02 2015	1428579722	68	42	110	40
Thu Apr 09 07:41:59 2015	1428579719	69	41	111	40
Thu Apr 09 07:42:01 2015	1428579721	69	43	112	42
Thu Apr 09 07:42:04 2015	1428579724	71	42	113	41
Thu Apr 09 07:42:02 2015	1428579722	69	44	113	42
Thu Apr 09 07:42:03 2015	1428579723	68	46	114	43
Thu Apr 09 07:42:04 2015	1428579724	68	46	114	43
Thu Apr 09 07:42:01 2015	1428579721	73	41	114	40
Thu Apr 09 07:42:00 2015	1428579720	70	45	114	40
Thu Apr 09 07:42:04 2015	1428579724	68	46	115	44
Thu Apr 09 07:42:01 2015	1428579721	72	43	115	42
Thu Apr 09 07:42:00 2015	1428579720	69	46	115	42
Thu Apr 09 07:42:02 2015	1428579722	74	41	115	40
Thu Apr 09 07:42:00 2015	1428579720	74	41	116	40
Thu Apr 09 07:42:04 2015	1428579724	71	47	117	42
Thu Apr 09 07:42:01 2015	1428579721	73	45	118	42
Thu Apr 09 07:42:00 2015	1428579720	74	44	118	41
Thu Apr 09 07:42:00 2015	1428579720	74	44	119	40
Thu Apr 09 07:42:04 2015	1428579724	76	43	119	41
Thu Apr 09 07:42:01 2015	1428579721	75	44	119	40
Thu Apr 09 07:41:59 2015	1428579719	73	46	119	44
Thu Apr 09 07:42:01 2015	1428579721	77	42	119	40
Thu Apr 09 07:42:03 2015	1428579723	73	46	119	43
Thu Apr 09 07:42:03 2015	1428579723	75	44	119	41
Thu Apr 09 07:42:01 2015	1428579721	72	47	120	43
Thu Apr 09 07:42:04 2015	1428579724	74	45	120	43
Thu Apr 09 07:41:59 2015	1428579719	72	47	120	38
Thu Apr 09 07:42:02 2015	1428579722	69	51	120	45
Thu Apr 09 07:42:03 2015	1428579723	76	43	120	41
Thu Apr 09 07:41:59 2015	1428579719	74	45	120	41
Thu Apr 09 07:42:00 2015	1428579720	80	40	120	38
Thu Apr 09 07:42:00 2015	1428579720	75	45	120	42
Thu Apr 09 07:42:03 2015	1428579723	67	54	120	50
Thu Apr 09 07:42:04 2015	1428579724	81	41	122	41
Thu Apr 09 07:42:01 2015	1428579721	81	42	123	39
Thu Apr 09 07:42:03 2015	1428579723	77	46	123	42
Thu Apr 09 07:42:02 2015	1428579722	72	51	124	51
Thu Apr 09 07:41:59 2015	1428579719	74	50	124	46
Thu Apr 09 07:41:59 2015	1428579719	76	48	124	44
Thu Apr 09 07:41:59 2015	1428579719	70	56	126	55
Thu Apr 09 07:42:03 2015	1428579723	83	45	129	42
Thu Apr 09 07:42:02 2015	1428579722	85	44	129	40
Thu Apr 09 07:42:02 2015	1428579722	89	41	129	38
Thu Apr 09 07:42:03 2015	1428579723	83	47	130	46
Thu Apr 09 07:41:59 2015	1428579719	86	44	130	39
Thu Apr 09 07:42:00 2015	1428579720	77	53	130	47
Thu Apr 09 07:42:04 2015	1428579724	82	52	134	48
