starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:39:13 2015	1428572353	35	50	85	49
Thu Apr 09 05:39:13 2015	1428572353	35	55	90	53
Thu Apr 09 05:39:13 2015	1428572353	38	53	91	52
Thu Apr 09 05:39:13 2015	1428572353	36	59	94	54
Thu Apr 09 05:39:13 2015	1428572353	36	59	94	53
Thu Apr 09 05:39:12 2015	1428572352	39	56	95	51
Thu Apr 09 05:39:13 2015	1428572353	36	63	99	52
Thu Apr 09 05:39:13 2015	1428572353	45	59	104	57
Thu Apr 09 05:39:13 2015	1428572353	45	60	105	58
Thu Apr 09 05:39:12 2015	1428572352	71	61	133	55
