starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:12:31 2015	1428639151	61	43	104	41
Fri Apr 10 00:12:30 2015	1428639150	62	44	106	41
Fri Apr 10 00:12:30 2015	1428639150	63	43	106	41
Fri Apr 10 00:12:31 2015	1428639151	65	44	109	40
Fri Apr 10 00:12:30 2015	1428639150	67	42	110	40
Fri Apr 10 00:12:31 2015	1428639151	62	49	111	47
Fri Apr 10 00:12:32 2015	1428639152	70	45	114	40
Fri Apr 10 00:12:30 2015	1428639150	71	43	114	41
Fri Apr 10 00:12:31 2015	1428639151	70	46	116	42
Fri Apr 10 00:12:31 2015	1428639151	74	45	119	42
Fri Apr 10 00:12:31 2015	1428639151	69	50	119	46
Fri Apr 10 00:12:31 2015	1428639151	71	48	119	45
Fri Apr 10 00:12:31 2015	1428639151	76	44	120	40
Fri Apr 10 00:12:32 2015	1428639152	72	48	120	42
Fri Apr 10 00:12:30 2015	1428639150	76	44	120	40
Fri Apr 10 00:12:30 2015	1428639150	79	45	124	40
Fri Apr 10 00:12:30 2015	1428639150	82	47	129	42
Fri Apr 10 00:12:30 2015	1428639150	83	46	130	43
Fri Apr 10 00:12:31 2015	1428639151	63	73	136	39
Fri Apr 10 00:12:29 2015	1428639149	171	49	220	45
