starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:51:10 2015	1429523470	56	61	117	58
Mon Apr 20 05:51:09 2015	1429523469	56	62	118	59
Mon Apr 20 05:51:09 2015	1429523469	58	61	118	57
Mon Apr 20 05:51:10 2015	1429523470	58	66	123	63
Mon Apr 20 05:51:10 2015	1429523470	64	64	128	60
Mon Apr 20 05:51:09 2015	1429523469	67	64	131	59
Mon Apr 20 05:51:10 2015	1429523470	70	63	133	59
Mon Apr 20 05:51:10 2015	1429523470	61	81	142	57
Mon Apr 20 05:51:10 2015	1429523470	60	87	148	60
Mon Apr 20 05:51:09 2015	1429523469	59	168	228	166
