starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:59 2015	1429523459	64	78	142	55
Mon Apr 20 05:51:00 2015	1429523460	58	84	143	61
Mon Apr 20 05:51:00 2015	1429523460	66	82	148	57
Mon Apr 20 05:50:59 2015	1429523459	63	85	148	59
Mon Apr 20 05:51:00 2015	1429523460	61	89	150	59
Mon Apr 20 05:50:59 2015	1429523459	67	85	152	58
Mon Apr 20 05:50:59 2015	1429523459	57	97	154	65
Mon Apr 20 05:50:59 2015	1429523459	64	91	155	61
Mon Apr 20 05:50:59 2015	1429523459	67	89	156	65
Mon Apr 20 05:50:59 2015	1429523459	83	74	156	63
