starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:40:47 2015	1428572447	26	39	65	37
Thu Apr 09 05:40:47 2015	1428572447	29	38	67	34
Thu Apr 09 05:40:47 2015	1428572447	30	38	69	37
Thu Apr 09 05:40:47 2015	1428572447	33	37	69	33
Thu Apr 09 05:40:47 2015	1428572447	31	39	70	35
Thu Apr 09 05:40:48 2015	1428572448	30	40	70	37
Thu Apr 09 05:40:48 2015	1428572448	31	39	70	38
Thu Apr 09 05:40:47 2015	1428572447	34	37	70	32
Thu Apr 09 05:40:48 2015	1428572448	29	41	70	38
Thu Apr 09 05:40:47 2015	1428572447	26	44	70	42
Thu Apr 09 05:40:46 2015	1428572446	29	44	72	41
Thu Apr 09 05:40:47 2015	1428572447	32	42	74	37
Thu Apr 09 05:40:48 2015	1428572448	29	45	74	42
Thu Apr 09 05:40:46 2015	1428572446	26	49	74	43
Thu Apr 09 05:40:47 2015	1428572447	30	45	75	41
Thu Apr 09 05:40:46 2015	1428572446	29	46	75	40
Thu Apr 09 05:40:47 2015	1428572447	32	44	75	40
Thu Apr 09 05:40:48 2015	1428572448	35	40	76	37
Thu Apr 09 05:40:48 2015	1428572448	33	43	76	41
Thu Apr 09 05:40:46 2015	1428572446	29	48	77	45
Thu Apr 09 05:40:47 2015	1428572447	37	42	79	38
Thu Apr 09 05:40:48 2015	1428572448	33	46	79	41
Thu Apr 09 05:40:46 2015	1428572446	29	51	80	46
Thu Apr 09 05:40:47 2015	1428572447	30	50	80	45
Thu Apr 09 05:40:47 2015	1428572447	39	43	81	41
Thu Apr 09 05:40:48 2015	1428572448	44	41	85	37
Thu Apr 09 05:40:46 2015	1428572446	44	41	85	38
Thu Apr 09 05:40:47 2015	1428572447	39	49	88	43
Thu Apr 09 05:40:46 2015	1428572446	61	39	100	37
Thu Apr 09 05:40:48 2015	1428572448	59	60	118	58
