starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:09 2015	1429524369	58	82	140	57
Mon Apr 20 06:06:09 2015	1429524369	55	87	142	60
Mon Apr 20 06:06:10 2015	1429524370	60	87	147	62
Mon Apr 20 06:06:10 2015	1429524370	66	84	150	58
Mon Apr 20 06:06:09 2015	1429524369	71	81	152	55
Mon Apr 20 06:06:10 2015	1429524370	65	93	158	61
Mon Apr 20 06:06:09 2015	1429524369	77	85	163	58
Mon Apr 20 06:06:09 2015	1429524369	81	88	170	62
Mon Apr 20 06:06:10 2015	1429524370	80	94	175	67
Mon Apr 20 06:06:10 2015	1429524370	57	204	261	177
