starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:31:42 2015	1428640302	66	273	339	269
Fri Apr 10 00:31:30 2015	1428640290	66	279	344	277
Fri Apr 10 00:31:41 2015	1428640301	68	283	350	280
Fri Apr 10 00:31:33 2015	1428640293	59	295	354	293
Fri Apr 10 00:31:47 2015	1428640307	59	299	358	297
Fri Apr 10 00:31:44 2015	1428640304	75	285	360	280
Fri Apr 10 00:31:35 2015	1428640295	64	297	360	293
Fri Apr 10 00:31:39 2015	1428640299	72	291	363	288
Fri Apr 10 00:31:43 2015	1428640303	60	319	380	318
Fri Apr 10 00:31:31 2015	1428640291	76	304	380	299
Fri Apr 10 00:31:38 2015	1428640298	67	313	380	310
Fri Apr 10 00:31:46 2015	1428640306	70	312	382	309
Fri Apr 10 00:31:36 2015	1428640296	64	325	389	324
Fri Apr 10 00:31:42 2015	1428640302	61	344	405	340
Fri Apr 10 00:31:48 2015	1428640308	65	345	410	343
Fri Apr 10 00:31:34 2015	1428640294	68	372	440	368
Fri Apr 10 00:31:40 2015	1428640300	76	375	450	355
Fri Apr 10 00:31:38 2015	1428640298	84	391	475	385
Fri Apr 10 00:31:29 2015	1428640289	62	418	481	417
Fri Apr 10 00:31:35 2015	1428640295	68	416	484	397
Fri Apr 10 00:31:32 2015	1428640292	73	421	495	419
Fri Apr 10 00:31:38 2015	1428640298	65	430	495	426
Fri Apr 10 00:31:34 2015	1428640294	63	436	499	433
Fri Apr 10 00:31:36 2015	1428640296	66	460	525	458
Fri Apr 10 00:31:39 2015	1428640299	73	452	525	449
Fri Apr 10 00:31:47 2015	1428640307	65	460	525	459
Fri Apr 10 00:31:45 2015	1428640305	75	455	530	453
Fri Apr 10 00:31:40 2015	1428640300	78	462	539	459
Fri Apr 10 00:31:41 2015	1428640301	69	470	540	469
Fri Apr 10 00:31:30 2015	1428640290	65	479	544	475
Fri Apr 10 00:31:32 2015	1428640292	68	477	545	472
Fri Apr 10 00:31:44 2015	1428640304	63	492	554	489
Fri Apr 10 00:31:35 2015	1428640295	60	495	555	493
Fri Apr 10 00:31:46 2015	1428640306	62	502	564	499
Fri Apr 10 00:31:42 2015	1428640302	61	505	566	500
Fri Apr 10 00:31:31 2015	1428640291	65	511	576	506
Fri Apr 10 00:31:43 2015	1428640303	68	512	580	507
Fri Apr 10 00:31:45 2015	1428640305	61	524	585	519
Fri Apr 10 00:31:33 2015	1428640293	69	531	600	529
Fri Apr 10 00:31:37 2015	1428640297	61	539	600	537
