starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:56 2015	1429524416	60	85	145	61
Mon Apr 20 06:06:55 2015	1429524415	61	84	145	58
Mon Apr 20 06:06:56 2015	1429524416	62	84	146	59
Mon Apr 20 06:06:55 2015	1429524415	61	86	148	63
Mon Apr 20 06:06:55 2015	1429524415	68	81	148	56
Mon Apr 20 06:06:56 2015	1429524416	64	92	156	68
Mon Apr 20 06:06:55 2015	1429524415	74	82	156	58
Mon Apr 20 06:06:54 2015	1429524414	79	88	167	63
Mon Apr 20 06:06:55 2015	1429524415	73	97	170	56
Mon Apr 20 06:06:55 2015	1429524415	64	126	190	63
