starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:57:22 2015	1428577042	46	37	84	34
Thu Apr 09 06:57:21 2015	1428577041	50	36	86	34
Thu Apr 09 06:57:22 2015	1428577042	54	36	89	33
Thu Apr 09 06:57:20 2015	1428577040	48	42	90	41
Thu Apr 09 06:57:21 2015	1428577041	53	38	91	37
Thu Apr 09 06:57:21 2015	1428577041	54	41	95	40
Thu Apr 09 06:57:22 2015	1428577042	54	44	98	39
Thu Apr 09 06:57:21 2015	1428577041	59	40	98	39
Thu Apr 09 06:57:21 2015	1428577041	56	43	99	38
Thu Apr 09 06:57:20 2015	1428577040	62	43	105	40
Thu Apr 09 06:57:21 2015	1428577041	66	43	109	42
Thu Apr 09 06:57:21 2015	1428577041	64	46	110	43
Thu Apr 09 06:57:21 2015	1428577041	66	44	110	40
Thu Apr 09 06:57:22 2015	1428577042	53	58	111	35
Thu Apr 09 06:57:22 2015	1428577042	67	45	112	42
Thu Apr 09 06:57:21 2015	1428577041	70	43	114	41
Thu Apr 09 06:57:21 2015	1428577041	64	51	115	46
Thu Apr 09 06:57:22 2015	1428577042	69	50	119	44
Thu Apr 09 06:57:22 2015	1428577042	69	53	122	47
Thu Apr 09 06:57:22 2015	1428577042	78	47	124	46
