starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:39:43 2015	1428579583	67	49	115	49
Thu Apr 09 07:39:43 2015	1428579583	67	53	120	50
Thu Apr 09 07:39:44 2015	1428579584	68	53	120	50
Thu Apr 09 07:39:44 2015	1428579584	66	54	120	52
Thu Apr 09 07:39:44 2015	1428579584	71	53	123	51
Thu Apr 09 07:39:43 2015	1428579583	77	52	128	49
Thu Apr 09 07:39:43 2015	1428579583	71	58	129	54
Thu Apr 09 07:39:43 2015	1428579583	80	54	134	49
Thu Apr 09 07:39:43 2015	1428579583	81	54	135	49
Thu Apr 09 07:39:44 2015	1428579584	93	56	149	52
