starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:27 2015	1429523547	88	62	150	59
Mon Apr 20 05:52:28 2015	1429523548	84	86	169	62
Mon Apr 20 05:52:26 2015	1429523546	77	93	170	65
Mon Apr 20 05:52:26 2015	1429523546	94	78	172	55
Mon Apr 20 05:52:27 2015	1429523547	87	86	173	62
Mon Apr 20 05:52:27 2015	1429523547	89	86	175	60
Mon Apr 20 05:52:27 2015	1429523547	89	90	180	64
Mon Apr 20 05:52:27 2015	1429523547	95	92	186	57
Mon Apr 20 05:52:27 2015	1429523547	99	88	187	60
Mon Apr 20 05:52:26 2015	1429523546	107	84	190	57
