starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:23 2015	1429523543	64	70	134	60
Mon Apr 20 05:52:23 2015	1429523543	54	83	137	56
Mon Apr 20 05:52:24 2015	1429523544	60	83	143	59
Mon Apr 20 05:52:23 2015	1429523543	61	84	145	59
Mon Apr 20 05:52:23 2015	1429523543	63	82	146	57
Mon Apr 20 05:52:23 2015	1429523543	61	86	147	60
Mon Apr 20 05:52:23 2015	1429523543	57	90	147	63
Mon Apr 20 05:52:24 2015	1429523544	63	90	153	61
Mon Apr 20 05:52:24 2015	1429523544	67	89	156	62
Mon Apr 20 05:52:23 2015	1429523543	83	80	163	58
