starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:39 2015	1429524219	62	66	128	62
Mon Apr 20 06:03:39 2015	1429524219	63	67	129	63
Mon Apr 20 06:03:40 2015	1429524220	58	84	142	60
Mon Apr 20 06:03:39 2015	1429524219	65	79	144	55
Mon Apr 20 06:03:40 2015	1429524220	60	84	144	60
Mon Apr 20 06:03:40 2015	1429524220	65	87	152	61
Mon Apr 20 06:03:40 2015	1429524220	66	88	154	64
Mon Apr 20 06:03:39 2015	1429524219	65	90	155	65
Mon Apr 20 06:03:40 2015	1429524220	120	85	205	61
Mon Apr 20 06:03:39 2015	1429524219	61	331	392	300
