starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:17 2015	1429524137	60	66	125	61
Mon Apr 20 06:02:16 2015	1429524136	63	65	128	62
Mon Apr 20 06:02:16 2015	1429524136	56	85	141	61
Mon Apr 20 06:02:17 2015	1429524137	63	81	145	56
Mon Apr 20 06:02:17 2015	1429524137	65	81	146	60
Mon Apr 20 06:02:17 2015	1429524137	60	88	148	61
Mon Apr 20 06:02:17 2015	1429524137	65	83	148	61
Mon Apr 20 06:02:16 2015	1429524136	62	87	148	60
Mon Apr 20 06:02:16 2015	1429524136	64	86	150	58
Mon Apr 20 06:02:16 2015	1429524136	84	78	162	74
