starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:25 2015	1429523845	89	71	160	63
Mon Apr 20 05:57:25 2015	1429523845	79	83	162	59
Mon Apr 20 05:57:24 2015	1429523844	84	83	167	56
Mon Apr 20 05:57:23 2015	1429523843	86	83	170	57
Mon Apr 20 05:57:24 2015	1429523844	84	85	170	59
Mon Apr 20 05:57:23 2015	1429523843	82	88	170	60
Mon Apr 20 05:57:25 2015	1429523845	81	89	170	58
Mon Apr 20 05:57:24 2015	1429523844	89	86	175	59
Mon Apr 20 05:57:24 2015	1429523844	85	97	182	62
Mon Apr 20 05:57:24 2015	1429523844	91	108	199	63
