starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:31 2015	1429523851	58	61	119	57
Mon Apr 20 05:57:30 2015	1429523850	62	60	122	57
Mon Apr 20 05:57:31 2015	1429523851	58	64	122	61
Mon Apr 20 05:57:31 2015	1429523851	61	63	123	59
Mon Apr 20 05:57:32 2015	1429523852	63	63	126	58
Mon Apr 20 05:57:31 2015	1429523851	81	57	138	54
Mon Apr 20 05:57:30 2015	1429523850	58	82	139	58
Mon Apr 20 05:57:31 2015	1429523851	60	80	140	76
Mon Apr 20 05:57:32 2015	1429523852	62	83	146	55
Mon Apr 20 05:57:31 2015	1429523851	61	322	383	319
