starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:20:44 2015	1428639644	60	45	105	44
Fri Apr 10 00:20:44 2015	1428639644	66	42	109	40
Fri Apr 10 00:20:44 2015	1428639644	65	44	110	41
Fri Apr 10 00:20:45 2015	1428639645	64	46	110	41
Fri Apr 10 00:20:44 2015	1428639644	66	44	110	43
Fri Apr 10 00:20:44 2015	1428639644	63	48	110	44
Fri Apr 10 00:20:44 2015	1428639644	66	44	111	40
Fri Apr 10 00:20:44 2015	1428639644	62	50	112	47
Fri Apr 10 00:20:44 2015	1428639644	70	44	114	42
Fri Apr 10 00:20:45 2015	1428639645	73	42	115	39
Fri Apr 10 00:20:45 2015	1428639645	69	56	125	50
Fri Apr 10 00:20:45 2015	1428639645	91	64	155	50
Fri Apr 10 00:20:43 2015	1428639643	69	118	188	118
Fri Apr 10 00:20:43 2015	1428639643	59	135	195	135
Fri Apr 10 00:20:43 2015	1428639643	64	131	195	131
Fri Apr 10 00:20:42 2015	1428639642	81	115	195	114
Fri Apr 10 00:20:42 2015	1428639642	83	113	196	112
Fri Apr 10 00:20:43 2015	1428639643	85	160	245	155
Fri Apr 10 00:20:43 2015	1428639643	66	196	262	196
Fri Apr 10 00:20:42 2015	1428639642	188	135	323	134
