starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:14 2015	1429523954	60	62	122	58
Mon Apr 20 05:59:12 2015	1429523952	55	69	124	65
Mon Apr 20 05:59:12 2015	1429523952	63	62	125	59
Mon Apr 20 05:59:12 2015	1429523952	60	78	139	54
Mon Apr 20 05:59:13 2015	1429523953	61	85	146	58
Mon Apr 20 05:59:13 2015	1429523953	60	88	147	61
Mon Apr 20 05:59:13 2015	1429523953	59	93	152	66
Mon Apr 20 05:59:13 2015	1429523953	63	90	154	65
Mon Apr 20 05:59:13 2015	1429523953	65	92	157	67
Mon Apr 20 05:59:13 2015	1429523953	86	88	174	64
