starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:20 2015	1429523960	33	62	95	58
Mon Apr 20 05:59:20 2015	1429523960	34	64	99	60
Mon Apr 20 05:59:20 2015	1429523960	37	63	100	59
Mon Apr 20 05:59:20 2015	1429523960	35	68	103	63
Mon Apr 20 05:59:20 2015	1429523960	57	58	115	58
Mon Apr 20 05:59:20 2015	1429523960	35	82	117	58
Mon Apr 20 05:59:20 2015	1429523960	33	92	125	66
Mon Apr 20 05:59:20 2015	1429523960	36	92	128	71
Mon Apr 20 05:59:19 2015	1429523959	31	99	130	73
Mon Apr 20 05:59:20 2015	1429523960	34	96	130	63
