starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:44:26 2015	1428554666	69	337	405	332
Thu Apr 09 00:44:27 2015	1428554667	73	381	454	355
Thu Apr 09 00:44:30 2015	1428554670	70	385	455	380
Thu Apr 09 00:44:28 2015	1428554668	71	387	458	386
Thu Apr 09 00:44:30 2015	1428554670	68	417	485	415
Thu Apr 09 00:44:29 2015	1428554669	74	440	513	436
Thu Apr 09 00:44:31 2015	1428554671	68	456	524	455
Thu Apr 09 00:44:27 2015	1428554667	72	475	547	470
Thu Apr 09 00:44:28 2015	1428554668	63	520	583	518
Thu Apr 09 00:44:29 2015	1428554669	67	530	596	529
