starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:42:38 2015	1428572558	33	50	84	49
Thu Apr 09 05:42:39 2015	1428572559	35	50	85	48
Thu Apr 09 05:42:39 2015	1428572559	35	50	85	49
Thu Apr 09 05:42:39 2015	1428572559	34	52	86	49
Thu Apr 09 05:42:41 2015	1428572561	35	51	86	49
Thu Apr 09 05:42:40 2015	1428572560	37	51	89	49
Thu Apr 09 05:42:39 2015	1428572559	36	53	90	52
Thu Apr 09 05:42:40 2015	1428572560	36	54	90	49
Thu Apr 09 05:42:38 2015	1428572558	37	53	90	51
Thu Apr 09 05:42:41 2015	1428572561	39	51	90	48
Thu Apr 09 05:42:39 2015	1428572559	35	54	90	51
Thu Apr 09 05:42:40 2015	1428572560	34	56	90	53
Thu Apr 09 05:42:39 2015	1428572559	34	56	90	52
Thu Apr 09 05:42:38 2015	1428572558	37	53	90	49
Thu Apr 09 05:42:38 2015	1428572558	33	57	90	52
Thu Apr 09 05:42:38 2015	1428572558	40	50	90	47
Thu Apr 09 05:42:40 2015	1428572560	36	54	90	51
Thu Apr 09 05:42:41 2015	1428572561	38	52	90	49
Thu Apr 09 05:42:40 2015	1428572560	38	52	90	48
Thu Apr 09 05:42:40 2015	1428572560	35	57	91	51
Thu Apr 09 05:42:40 2015	1428572560	36	56	92	53
Thu Apr 09 05:42:40 2015	1428572560	36	58	94	56
Thu Apr 09 05:42:39 2015	1428572559	42	52	94	50
Thu Apr 09 05:42:39 2015	1428572559	41	54	95	51
Thu Apr 09 05:42:40 2015	1428572560	45	51	96	48
Thu Apr 09 05:42:40 2015	1428572560	47	52	99	51
Thu Apr 09 05:42:39 2015	1428572559	34	66	100	50
Thu Apr 09 05:42:39 2015	1428572559	50	55	105	51
Thu Apr 09 05:42:40 2015	1428572560	40	65	105	51
Thu Apr 09 05:42:38 2015	1428572558	80	55	135	52
