starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:53 2015	1429523453	35	66	101	61
Mon Apr 20 05:50:52 2015	1429523452	35	67	102	62
Mon Apr 20 05:50:53 2015	1429523453	38	65	103	59
Mon Apr 20 05:50:53 2015	1429523453	39	64	103	60
Mon Apr 20 05:50:52 2015	1429523452	37	66	104	59
Mon Apr 20 05:50:52 2015	1429523452	42	71	113	67
Mon Apr 20 05:50:52 2015	1429523452	45	76	120	67
Mon Apr 20 05:50:52 2015	1429523452	44	80	124	54
Mon Apr 20 05:50:53 2015	1429523453	34	97	132	71
Mon Apr 20 05:50:53 2015	1429523453	59	82	141	56
