starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:07:47 2015	1429524467	33	129	162	127
Mon Apr 20 06:07:45 2015	1429524465	39	134	174	131
Mon Apr 20 06:07:45 2015	1429524465	37	145	183	143
Mon Apr 20 06:07:46 2015	1429524466	36	148	184	145
Mon Apr 20 06:07:46 2015	1429524466	36	172	208	148
Mon Apr 20 06:07:45 2015	1429524465	36	175	210	149
Mon Apr 20 06:07:44 2015	1429524464	113	134	247	132
Mon Apr 20 06:07:45 2015	1429524465	72	199	271	198
Mon Apr 20 06:07:45 2015	1429524465	39	309	349	170
Mon Apr 20 06:07:46 2015	1429524466	38	331	368	328
