starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:07:49 2015	1429524469	58	70	129	62
Mon Apr 20 06:07:49 2015	1429524469	63	66	129	59
Mon Apr 20 06:07:49 2015	1429524469	63	69	132	59
Mon Apr 20 06:07:50 2015	1429524470	59	82	141	58
Mon Apr 20 06:07:49 2015	1429524469	60	82	141	58
Mon Apr 20 06:07:50 2015	1429524470	59	83	142	57
Mon Apr 20 06:07:50 2015	1429524470	63	87	150	61
Mon Apr 20 06:07:50 2015	1429524470	60	94	155	58
Mon Apr 20 06:07:49 2015	1429524469	63	92	155	62
Mon Apr 20 06:07:49 2015	1429524469	79	87	167	60
