starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:52 2015	1429523992	56	62	118	58
Mon Apr 20 05:59:51 2015	1429523991	60	63	123	59
Mon Apr 20 05:59:51 2015	1429523991	56	70	126	65
Mon Apr 20 05:59:52 2015	1429523992	63	72	136	67
Mon Apr 20 05:59:51 2015	1429523991	57	80	138	54
Mon Apr 20 05:59:51 2015	1429523991	58	82	140	58
Mon Apr 20 05:59:52 2015	1429523992	59	82	142	58
Mon Apr 20 05:59:51 2015	1429523991	63	87	150	60
Mon Apr 20 05:59:51 2015	1429523991	72	300	371	59
Mon Apr 20 05:59:52 2015	1429523992	62	377	439	354
