starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:42:03 2015	1429508523	326	103	428	102
Mon Apr 20 01:42:04 2015	1429508524	331	101	433	100
Mon Apr 20 01:42:00 2015	1429508520	330	105	435	101
Mon Apr 20 01:42:02 2015	1429508522	332	104	436	101
Mon Apr 20 01:42:01 2015	1429508521	337	102	439	101
Mon Apr 20 01:42:02 2015	1429508522	333	107	440	103
Mon Apr 20 01:42:03 2015	1429508523	343	109	452	108
Mon Apr 20 01:42:00 2015	1429508520	345	109	453	107
Mon Apr 20 01:42:03 2015	1429508523	350	109	459	107
Mon Apr 20 01:42:01 2015	1429508521	357	111	468	108
