starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 01:11:13 2015	1428642673	50	231	280	229
Fri Apr 10 01:11:08 2015	1428642668	67	243	310	239
Fri Apr 10 01:11:22 2015	1428642682	49	270	320	267
Fri Apr 10 01:11:10 2015	1428642670	90	250	340	247
Fri Apr 10 01:11:22 2015	1428642682	86	259	345	256
Fri Apr 10 01:11:17 2015	1428642677	48	310	358	302
Fri Apr 10 01:11:15 2015	1428642675	69	305	375	304
Fri Apr 10 01:11:22 2015	1428642682	63	312	375	309
Fri Apr 10 01:11:16 2015	1428642676	81	304	385	300
Fri Apr 10 01:11:16 2015	1428642676	52	338	390	336
Fri Apr 10 01:11:08 2015	1428642668	65	334	398	313
Fri Apr 10 01:11:12 2015	1428642672	67	333	400	329
Fri Apr 10 01:11:11 2015	1428642671	45	360	405	353
Fri Apr 10 01:11:13 2015	1428642673	67	353	420	351
Fri Apr 10 01:11:14 2015	1428642674	100	334	434	332
Fri Apr 10 01:11:24 2015	1428642684	72	368	440	365
Fri Apr 10 01:11:14 2015	1428642674	55	385	440	381
Fri Apr 10 01:11:08 2015	1428642668	51	391	442	386
Fri Apr 10 01:11:15 2015	1428642675	60	395	455	391
Fri Apr 10 01:11:25 2015	1428642685	62	401	464	397
Fri Apr 10 01:11:09 2015	1428642669	62	428	490	424
Fri Apr 10 01:11:09 2015	1428642669	50	440	490	438
Fri Apr 10 01:11:13 2015	1428642673	57	433	490	431
Fri Apr 10 01:11:10 2015	1428642670	48	472	519	470
Fri Apr 10 01:11:19 2015	1428642679	65	455	520	451
Fri Apr 10 01:11:16 2015	1428642676	46	483	529	480
Fri Apr 10 01:11:11 2015	1428642671	73	456	529	454
Fri Apr 10 01:11:12 2015	1428642672	58	478	535	475
Fri Apr 10 01:11:21 2015	1428642681	65	475	540	470
Fri Apr 10 01:11:21 2015	1428642681	77	464	540	459
Fri Apr 10 01:11:26 2015	1428642686	61	480	541	476
Fri Apr 10 01:11:23 2015	1428642683	61	483	545	480
Fri Apr 10 01:11:24 2015	1428642684	46	504	550	499
Fri Apr 10 01:11:17 2015	1428642677	62	493	555	489
Fri Apr 10 01:11:18 2015	1428642678	62	499	560	493
Fri Apr 10 01:11:19 2015	1428642679	52	512	564	509
Fri Apr 10 01:11:23 2015	1428642683	66	504	570	501
Fri Apr 10 01:11:25 2015	1428642685	52	528	580	524
Fri Apr 10 01:11:18 2015	1428642678	62	524	586	523
Fri Apr 10 01:11:20 2015	1428642680	50	540	590	537
