starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:47:26 2015	1429523246	62	78	140	55
Mon Apr 20 05:47:26 2015	1429523246	64	78	143	55
Mon Apr 20 05:47:27 2015	1429523247	61	83	144	58
Mon Apr 20 05:47:26 2015	1429523246	63	83	146	59
Mon Apr 20 05:47:25 2015	1429523245	62	84	147	61
Mon Apr 20 05:47:25 2015	1429523245	58	92	149	60
Mon Apr 20 05:47:26 2015	1429523246	64	86	150	62
Mon Apr 20 05:47:26 2015	1429523246	64	87	151	59
Mon Apr 20 05:47:26 2015	1429523246	60	108	168	63
Mon Apr 20 05:47:26 2015	1429523246	100	84	184	60
