starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:47:29 2015	1429523249	78	60	138	55
Mon Apr 20 05:47:30 2015	1429523250	84	82	166	59
Mon Apr 20 05:47:29 2015	1429523249	88	79	167	53
Mon Apr 20 05:47:30 2015	1429523250	82	87	169	60
Mon Apr 20 05:47:29 2015	1429523249	83	89	171	64
Mon Apr 20 05:47:30 2015	1429523250	87	88	174	60
Mon Apr 20 05:47:29 2015	1429523249	88	86	174	57
Mon Apr 20 05:47:29 2015	1429523249	93	85	178	59
Mon Apr 20 05:47:30 2015	1429523250	91	91	181	61
Mon Apr 20 05:47:30 2015	1429523250	102	84	186	60
