starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:55 2015	1429524175	58	63	121	59
Mon Apr 20 06:02:55 2015	1429524175	61	64	124	61
Mon Apr 20 06:02:56 2015	1429524176	64	65	129	57
Mon Apr 20 06:02:55 2015	1429524175	57	76	132	67
Mon Apr 20 06:02:55 2015	1429524175	65	69	133	62
Mon Apr 20 06:02:55 2015	1429524175	61	88	149	64
Mon Apr 20 06:02:56 2015	1429524176	65	85	150	59
Mon Apr 20 06:02:56 2015	1429524176	85	66	151	61
Mon Apr 20 06:02:55 2015	1429524175	66	90	155	60
Mon Apr 20 06:02:55 2015	1429524175	89	84	173	59
