starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:45 2015	1429524165	61	68	128	63
Mon Apr 20 06:02:45 2015	1429524165	64	71	135	61
Mon Apr 20 06:02:44 2015	1429524164	60	83	144	59
Mon Apr 20 06:02:44 2015	1429524164	58	87	145	64
Mon Apr 20 06:02:45 2015	1429524165	62	86	148	62
Mon Apr 20 06:02:45 2015	1429524165	65	86	151	61
Mon Apr 20 06:02:45 2015	1429524165	68	90	158	66
Mon Apr 20 06:02:44 2015	1429524164	92	86	177	64
Mon Apr 20 06:02:45 2015	1429524165	88	91	179	66
Mon Apr 20 06:02:44 2015	1429524164	94	88	182	63
