starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:48 2015	1429524168	83	69	152	60
Mon Apr 20 06:02:49 2015	1429524169	85	82	167	57
Mon Apr 20 06:02:48 2015	1429524168	83	86	169	61
Mon Apr 20 06:02:48 2015	1429524168	80	90	170	65
Mon Apr 20 06:02:48 2015	1429524168	84	89	173	59
Mon Apr 20 06:02:49 2015	1429524169	89	84	174	60
Mon Apr 20 06:02:48 2015	1429524168	87	89	177	64
Mon Apr 20 06:02:48 2015	1429524168	92	86	177	57
Mon Apr 20 06:02:49 2015	1429524169	88	90	178	58
Mon Apr 20 06:02:49 2015	1429524169	108	88	196	64
