starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:51 2015	1429524171	32	73	105	67
Mon Apr 20 06:02:52 2015	1429524172	37	70	107	64
Mon Apr 20 06:02:52 2015	1429524172	41	67	108	64
Mon Apr 20 06:02:52 2015	1429524172	38	71	109	65
Mon Apr 20 06:02:52 2015	1429524172	43	69	112	62
Mon Apr 20 06:02:52 2015	1429524172	43	70	113	64
Mon Apr 20 06:02:52 2015	1429524172	41	86	127	57
Mon Apr 20 06:02:52 2015	1429524172	38	91	129	65
Mon Apr 20 06:02:52 2015	1429524172	54	96	149	62
Mon Apr 20 06:02:51 2015	1429524171	41	120	160	67
