starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:17 2015	1429524377	82	60	142	57
Mon Apr 20 06:06:17 2015	1429524377	82	65	148	60
Mon Apr 20 06:06:16 2015	1429524376	78	85	163	59
Mon Apr 20 06:06:18 2015	1429524378	83	84	167	55
Mon Apr 20 06:06:16 2015	1429524376	87	81	168	56
Mon Apr 20 06:06:16 2015	1429524376	83	87	170	61
Mon Apr 20 06:06:17 2015	1429524377	86	84	170	58
Mon Apr 20 06:06:17 2015	1429524377	91	83	174	59
Mon Apr 20 06:06:17 2015	1429524377	112	86	199	60
Mon Apr 20 06:06:17 2015	1429524377	116	83	199	57
