starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:13 2015	1429524373	60	68	127	62
Mon Apr 20 06:06:13 2015	1429524373	58	78	137	55
Mon Apr 20 06:06:13 2015	1429524373	58	84	142	56
Mon Apr 20 06:06:14 2015	1429524374	59	86	145	61
Mon Apr 20 06:06:13 2015	1429524373	60	88	148	65
Mon Apr 20 06:06:13 2015	1429524373	57	93	151	65
Mon Apr 20 06:06:13 2015	1429524373	60	91	151	64
Mon Apr 20 06:06:14 2015	1429524374	62	89	151	64
Mon Apr 20 06:06:14 2015	1429524374	58	93	151	67
Mon Apr 20 06:06:13 2015	1429524373	61	97	158	61
