starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:24 2015	1429524384	56	62	117	58
Mon Apr 20 06:06:23 2015	1429524383	60	60	120	57
Mon Apr 20 06:06:24 2015	1429524384	63	60	123	56
Mon Apr 20 06:06:24 2015	1429524384	65	61	126	57
Mon Apr 20 06:06:24 2015	1429524384	62	65	127	63
Mon Apr 20 06:06:24 2015	1429524384	58	87	145	60
Mon Apr 20 06:06:23 2015	1429524383	57	88	146	64
Mon Apr 20 06:06:24 2015	1429524384	61	85	146	56
Mon Apr 20 06:06:23 2015	1429524383	58	101	159	74
Mon Apr 20 06:06:23 2015	1429524383	92	85	177	57
