starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:12 2015	1429523292	79	67	146	62
Mon Apr 20 05:48:12 2015	1429523292	78	69	147	62
Mon Apr 20 05:48:13 2015	1429523293	85	82	166	56
Mon Apr 20 05:48:12 2015	1429523292	81	87	168	59
Mon Apr 20 05:48:13 2015	1429523293	86	84	171	60
Mon Apr 20 05:48:11 2015	1429523291	89	83	172	57
Mon Apr 20 05:48:12 2015	1429523292	88	84	172	62
Mon Apr 20 05:48:12 2015	1429523292	93	85	178	63
Mon Apr 20 05:48:12 2015	1429523292	89	99	188	71
Mon Apr 20 05:48:11 2015	1429523291	119	84	204	58
