starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:15 2015	1429523295	34	63	98	59
Mon Apr 20 05:48:16 2015	1429523296	37	63	100	59
Mon Apr 20 05:48:16 2015	1429523296	38	67	105	64
Mon Apr 20 05:48:16 2015	1429523296	40	72	112	64
Mon Apr 20 05:48:16 2015	1429523296	55	66	121	60
Mon Apr 20 05:48:15 2015	1429523295	51	71	122	67
Mon Apr 20 05:48:16 2015	1429523296	35	89	124	63
Mon Apr 20 05:48:15 2015	1429523295	37	95	131	61
Mon Apr 20 05:48:15 2015	1429523295	61	81	142	57
Mon Apr 20 05:48:15 2015	1429523295	70	92	161	66
