starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:18 2015	1429523298	52	67	118	59
Mon Apr 20 05:48:19 2015	1429523299	58	68	126	56
Mon Apr 20 05:48:18 2015	1429523298	67	64	132	58
Mon Apr 20 05:48:19 2015	1429523299	65	67	132	61
Mon Apr 20 05:48:19 2015	1429523299	62	71	133	63
Mon Apr 20 05:48:19 2015	1429523299	71	65	136	59
Mon Apr 20 05:48:19 2015	1429523299	65	82	147	55
Mon Apr 20 05:48:18 2015	1429523298	58	100	157	75
Mon Apr 20 05:48:19 2015	1429523299	65	99	164	69
Mon Apr 20 05:48:19 2015	1429523299	74	91	166	63
