starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:37 2015	1429523977	56	57	113	53
Mon Apr 20 05:59:38 2015	1429523978	59	55	114	52
Mon Apr 20 05:59:37 2015	1429523977	53	63	116	60
Mon Apr 20 05:59:38 2015	1429523978	58	60	118	58
Mon Apr 20 05:59:37 2015	1429523977	63	60	123	56
Mon Apr 20 05:59:37 2015	1429523977	73	66	138	64
Mon Apr 20 05:59:37 2015	1429523977	56	87	143	61
Mon Apr 20 05:59:37 2015	1429523977	63	83	145	58
Mon Apr 20 05:59:37 2015	1429523977	64	87	151	59
Mon Apr 20 05:59:37 2015	1429523977	58	104	161	66
