starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:59:26 2015	1429523966	52	84	136	59
Mon Apr 20 05:59:26 2015	1429523966	62	83	146	61
Mon Apr 20 05:59:27 2015	1429523967	62	83	146	58
Mon Apr 20 05:59:27 2015	1429523967	60	86	146	61
Mon Apr 20 05:59:26 2015	1429523966	63	85	148	60
Mon Apr 20 05:59:27 2015	1429523967	61	89	150	61
Mon Apr 20 05:59:27 2015	1429523967	64	87	151	60
Mon Apr 20 05:59:27 2015	1429523967	70	88	158	62
Mon Apr 20 05:59:26 2015	1429523966	70	97	167	62
Mon Apr 20 05:59:27 2015	1429523967	87	84	171	59
