starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:54:55 2015	1428555295	65	243	309	242
Thu Apr 09 00:55:02 2015	1428555302	63	251	314	250
Thu Apr 09 00:54:51 2015	1428555291	67	259	326	246
Thu Apr 09 00:54:56 2015	1428555296	70	274	344	273
Thu Apr 09 00:54:59 2015	1428555299	68	277	345	272
Thu Apr 09 00:54:57 2015	1428555297	65	289	355	288
Thu Apr 09 00:54:54 2015	1428555294	64	296	360	291
Thu Apr 09 00:55:01 2015	1428555301	77	287	364	286
Thu Apr 09 00:54:55 2015	1428555295	70	299	369	297
Thu Apr 09 00:55:03 2015	1428555303	68	302	370	296
Thu Apr 09 00:54:56 2015	1428555296	68	313	381	312
Thu Apr 09 00:55:01 2015	1428555301	75	309	384	308
Thu Apr 09 00:54:51 2015	1428555291	70	317	388	313
Thu Apr 09 00:54:51 2015	1428555291	88	307	395	303
Thu Apr 09 00:54:57 2015	1428555297	94	306	399	304
Thu Apr 09 00:55:06 2015	1428555306	89	320	409	317
Thu Apr 09 00:55:04 2015	1428555304	70	348	418	343
Thu Apr 09 00:55:05 2015	1428555305	69	351	420	347
Thu Apr 09 00:55:07 2015	1428555307	71	362	434	357
Thu Apr 09 00:54:54 2015	1428555294	76	363	439	358
Thu Apr 09 00:55:07 2015	1428555307	72	369	440	366
Thu Apr 09 00:54:52 2015	1428555292	93	347	441	342
Thu Apr 09 00:55:00 2015	1428555300	70	374	444	370
Thu Apr 09 00:55:00 2015	1428555300	78	386	464	384
Thu Apr 09 00:54:58 2015	1428555298	80	395	475	390
Thu Apr 09 00:54:50 2015	1428555290	79	401	479	397
Thu Apr 09 00:55:04 2015	1428555304	74	406	480	404
Thu Apr 09 00:54:54 2015	1428555294	77	418	495	416
Thu Apr 09 00:54:53 2015	1428555293	67	432	499	430
Thu Apr 09 00:54:53 2015	1428555293	71	438	509	436
Thu Apr 09 00:54:52 2015	1428555292	67	456	523	455
Thu Apr 09 00:54:56 2015	1428555296	70	453	524	448
Thu Apr 09 00:54:59 2015	1428555299	75	450	525	447
Thu Apr 09 00:54:58 2015	1428555298	68	486	554	484
Thu Apr 09 00:55:06 2015	1428555306	75	510	585	505
Thu Apr 09 00:55:03 2015	1428555303	80	519	599	518
Thu Apr 09 00:55:00 2015	1428555300	76	524	600	520
Thu Apr 09 00:55:02 2015	1428555302	76	533	608	531
Thu Apr 09 00:55:05 2015	1428555305	81	533	614	530
Thu Apr 09 00:54:49 2015	1428555289	77	546	623	543
