starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:30:25 2015	1429507825	278	87	366	87
Mon Apr 20 01:30:23 2015	1429507823	277	89	367	89
Mon Apr 20 01:30:24 2015	1429507824	282	89	372	89
Mon Apr 20 01:30:22 2015	1429507822	285	89	374	88
Mon Apr 20 01:30:25 2015	1429507825	281	94	375	94
Mon Apr 20 01:30:22 2015	1429507822	284	98	382	98
Mon Apr 20 01:30:23 2015	1429507823	291	91	383	91
Mon Apr 20 01:30:23 2015	1429507823	291	95	387	95
Mon Apr 20 01:30:24 2015	1429507824	293	94	387	94
Mon Apr 20 01:30:22 2015	1429507822	313	96	409	96
