starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:15:40 2015	1428574540	33	267	300	265
Thu Apr 09 06:15:41 2015	1428574541	36	288	324	287
Thu Apr 09 06:15:38 2015	1428574538	33	311	344	309
Thu Apr 09 06:15:37 2015	1428574537	35	344	379	343
Thu Apr 09 06:15:36 2015	1428574536	36	348	384	345
Thu Apr 09 06:15:33 2015	1428574533	128	258	386	257
Thu Apr 09 06:15:39 2015	1428574539	35	354	390	350
Thu Apr 09 06:15:40 2015	1428574540	41	358	399	353
Thu Apr 09 06:15:40 2015	1428574540	35	366	400	359
Thu Apr 09 06:15:34 2015	1428574534	37	372	408	370
Thu Apr 09 06:15:36 2015	1428574536	38	377	415	375
Thu Apr 09 06:15:34 2015	1428574534	55	370	425	364
Thu Apr 09 06:15:37 2015	1428574537	40	386	426	383
Thu Apr 09 06:15:35 2015	1428574535	39	406	445	404
Thu Apr 09 06:15:36 2015	1428574536	40	420	460	418
Thu Apr 09 06:15:41 2015	1428574541	35	425	460	423
Thu Apr 09 06:15:35 2015	1428574535	49	435	485	433
Thu Apr 09 06:15:38 2015	1428574538	39	496	535	496
Thu Apr 09 06:15:39 2015	1428574539	42	538	580	534
Thu Apr 09 06:15:33 2015	1428574533	37	729	765	729
