starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:13:15 2015	1428646395	89	46	134	42
Fri Apr 10 02:13:09 2015	1428646389	92	42	134	41
Fri Apr 10 02:13:13 2015	1428646393	90	44	135	41
Fri Apr 10 02:13:12 2015	1428646392	93	43	136	42
Fri Apr 10 02:13:12 2015	1428646392	87	48	136	45
Fri Apr 10 02:13:10 2015	1428646390	89	46	136	42
Fri Apr 10 02:13:14 2015	1428646394	92	45	137	43
Fri Apr 10 02:13:11 2015	1428646391	93	45	138	44
Fri Apr 10 02:13:14 2015	1428646394	96	43	138	41
Fri Apr 10 02:13:10 2015	1428646390	92	47	139	43
Fri Apr 10 02:13:09 2015	1428646389	95	44	139	41
Fri Apr 10 02:13:14 2015	1428646394	97	43	139	41
Fri Apr 10 02:13:12 2015	1428646392	95	45	140	44
Fri Apr 10 02:13:15 2015	1428646395	95	45	140	41
Fri Apr 10 02:13:09 2015	1428646389	94	47	141	44
Fri Apr 10 02:13:09 2015	1428646389	94	49	143	47
Fri Apr 10 02:13:12 2015	1428646392	95	48	143	43
Fri Apr 10 02:13:11 2015	1428646391	95	48	143	45
Fri Apr 10 02:13:13 2015	1428646393	93	50	144	44
Fri Apr 10 02:13:10 2015	1428646390	95	48	144	44
Fri Apr 10 02:13:13 2015	1428646393	97	47	144	43
Fri Apr 10 02:13:11 2015	1428646391	98	46	144	43
Fri Apr 10 02:13:10 2015	1428646390	93	52	144	46
Fri Apr 10 02:13:16 2015	1428646396	95	50	145	45
Fri Apr 10 02:13:12 2015	1428646392	98	47	145	44
Fri Apr 10 02:13:14 2015	1428646394	91	54	145	54
Fri Apr 10 02:13:11 2015	1428646391	97	48	145	42
Fri Apr 10 02:13:11 2015	1428646391	98	48	145	46
Fri Apr 10 02:13:10 2015	1428646390	100	46	145	44
Fri Apr 10 02:13:16 2015	1428646396	98	48	146	42
Fri Apr 10 02:13:13 2015	1428646393	98	48	147	44
Fri Apr 10 02:13:16 2015	1428646396	98	50	148	46
Fri Apr 10 02:13:13 2015	1428646393	101	47	148	45
Fri Apr 10 02:13:15 2015	1428646395	100	49	149	46
Fri Apr 10 02:13:10 2015	1428646390	103	46	149	46
Fri Apr 10 02:13:15 2015	1428646395	104	45	149	41
Fri Apr 10 02:13:16 2015	1428646396	100	50	149	46
Fri Apr 10 02:13:14 2015	1428646394	105	44	150	43
Fri Apr 10 02:13:14 2015	1428646394	102	47	150	44
Fri Apr 10 02:13:13 2015	1428646393	102	48	150	42
Fri Apr 10 02:13:10 2015	1428646390	109	44	152	41
Fri Apr 10 02:13:12 2015	1428646392	101	51	153	49
Fri Apr 10 02:13:15 2015	1428646395	105	48	154	43
Fri Apr 10 02:13:12 2015	1428646392	109	46	154	43
Fri Apr 10 02:13:13 2015	1428646393	105	51	156	45
Fri Apr 10 02:13:15 2015	1428646395	109	50	159	45
Fri Apr 10 02:13:16 2015	1428646396	117	48	165	44
Fri Apr 10 02:13:14 2015	1428646394	117	49	166	45
Fri Apr 10 02:13:11 2015	1428646391	121	47	168	42
Fri Apr 10 02:13:11 2015	1428646391	131	49	180	46
