starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:36 2015	1429523376	86	81	168	57
Mon Apr 20 05:49:37 2015	1429523377	86	83	169	58
Mon Apr 20 05:49:36 2015	1429523376	84	85	170	57
Mon Apr 20 05:49:37 2015	1429523377	83	87	170	62
Mon Apr 20 05:49:36 2015	1429523376	89	84	173	59
Mon Apr 20 05:49:36 2015	1429523376	87	88	175	59
Mon Apr 20 05:49:37 2015	1429523377	90	86	176	57
Mon Apr 20 05:49:36 2015	1429523376	96	81	178	58
Mon Apr 20 05:49:37 2015	1429523377	88	91	179	64
Mon Apr 20 05:49:37 2015	1429523377	99	106	205	60
