starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:43 2015	1429523383	60	62	121	57
Mon Apr 20 05:49:43 2015	1429523383	54	71	125	66
Mon Apr 20 05:49:44 2015	1429523384	59	69	128	65
Mon Apr 20 05:49:43 2015	1429523383	60	69	128	63
Mon Apr 20 05:49:43 2015	1429523383	71	63	135	59
Mon Apr 20 05:49:44 2015	1429523384	69	68	137	59
Mon Apr 20 05:49:43 2015	1429523383	60	84	144	57
Mon Apr 20 05:49:43 2015	1429523383	65	81	146	58
Mon Apr 20 05:49:43 2015	1429523383	62	93	155	67
Mon Apr 20 05:49:44 2015	1429523384	80	83	163	58
