starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:26:29 2015	1428578789	67	253	319	250
Thu Apr 09 07:26:26 2015	1428578786	64	258	322	256
Thu Apr 09 07:26:16 2015	1428578776	73	256	329	252
Thu Apr 09 07:26:27 2015	1428578787	81	254	335	252
Thu Apr 09 07:26:17 2015	1428578777	69	271	340	269
Thu Apr 09 07:26:26 2015	1428578786	67	274	340	271
Thu Apr 09 07:26:17 2015	1428578777	71	272	344	268
Thu Apr 09 07:26:29 2015	1428578789	80	265	345	260
Thu Apr 09 07:26:10 2015	1428578770	67	283	350	277
Thu Apr 09 07:26:22 2015	1428578782	75	279	354	277
Thu Apr 09 07:26:18 2015	1428578778	86	268	354	264
Thu Apr 09 07:26:23 2015	1428578783	70	289	359	286
Thu Apr 09 07:26:17 2015	1428578777	70	289	359	287
Thu Apr 09 07:26:26 2015	1428578786	87	285	373	282
Thu Apr 09 07:26:18 2015	1428578778	75	299	374	293
Thu Apr 09 07:26:15 2015	1428578775	70	304	374	302
Thu Apr 09 07:26:19 2015	1428578779	72	306	378	302
Thu Apr 09 07:26:28 2015	1428578788	80	299	379	293
Thu Apr 09 07:26:25 2015	1428578785	63	331	394	330
Thu Apr 09 07:26:31 2015	1428578791	78	316	394	312
Thu Apr 09 07:26:13 2015	1428578773	70	325	395	320
Thu Apr 09 07:26:23 2015	1428578783	68	327	395	320
Thu Apr 09 07:26:16 2015	1428578776	76	319	395	315
Thu Apr 09 07:26:11 2015	1428578771	77	342	419	341
Thu Apr 09 07:26:31 2015	1428578791	64	356	421	356
Thu Apr 09 07:26:30 2015	1428578790	79	343	422	338
Thu Apr 09 07:26:30 2015	1428578790	66	359	425	354
Thu Apr 09 07:26:24 2015	1428578784	68	401	469	384
Thu Apr 09 07:26:23 2015	1428578783	66	409	475	405
Thu Apr 09 07:26:12 2015	1428578772	63	433	496	431
Thu Apr 09 07:26:27 2015	1428578787	68	429	497	424
Thu Apr 09 07:26:31 2015	1428578791	75	423	498	419
Thu Apr 09 07:26:12 2015	1428578772	64	443	507	442
Thu Apr 09 07:26:20 2015	1428578780	74	438	512	435
Thu Apr 09 07:26:28 2015	1428578788	70	464	534	462
Thu Apr 09 07:26:25 2015	1428578785	68	487	555	484
Thu Apr 09 07:26:32 2015	1428578792	78	480	559	478
Thu Apr 09 07:26:18 2015	1428578778	67	497	564	494
Thu Apr 09 07:26:15 2015	1428578775	68	501	568	500
Thu Apr 09 07:26:19 2015	1428578779	70	501	571	500
Thu Apr 09 07:26:11 2015	1428578771	72	512	584	508
Thu Apr 09 07:26:29 2015	1428578789	63	522	585	494
Thu Apr 09 07:26:14 2015	1428578774	73	513	586	510
Thu Apr 09 07:26:22 2015	1428578782	71	519	590	513
Thu Apr 09 07:26:20 2015	1428578780	70	528	597	527
Thu Apr 09 07:26:24 2015	1428578784	94	505	599	502
Thu Apr 09 07:26:21 2015	1428578781	73	527	599	521
Thu Apr 09 07:26:10 2015	1428578770	82	518	600	515
Thu Apr 09 07:26:13 2015	1428578773	70	539	609	536
Thu Apr 09 07:26:14 2015	1428578774	74	545	619	539
