starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:00:43 2015	1429513243	695	224	919	224
Mon Apr 20 03:00:45 2015	1429513245	698	224	922	223
Mon Apr 20 03:00:49 2015	1429513249	704	228	932	227
Mon Apr 20 03:00:47 2015	1429513247	712	225	937	224
Mon Apr 20 03:00:44 2015	1429513244	709	229	938	225
Mon Apr 20 03:00:46 2015	1429513246	709	230	939	229
Mon Apr 20 03:00:48 2015	1429513248	712	230	942	227
Mon Apr 20 03:00:50 2015	1429513250	729	229	958	226
Mon Apr 20 03:00:52 2015	1429513252	783	229	1013	228
Mon Apr 20 03:00:51 2015	1429513251	744	381	1124	380
